idnumber,smiles
HMDB0254511,Cn1cc2c3c(cccc31)C1CC(CNC(=O)OCc3ccccc3)C[NH+](C)C1C2
HMDB0254547,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C
HMDB0254642,O=C(O)c1ccccc1OCOc1ccccc1C(=O)O
HMDB0254643,C=C1CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1
HMDB0254655,Cc1ccc(-n2c(C)nc3ccccc3c2=O)c(C)c1
HMDB0254660,CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C
HMDB0254671,COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1
HMDB0254676,CN(NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)c1ccccc1
HMDB0254690,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1
HMDB0254692,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
HMDB0254695,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)C(=O)OC2)cc1
HMDB0254731,CN=C(O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc1-2
HMDB0254748,Nc1nc(CC(=O)Nc2ccc(CC[NH2+]CC(O)c3ccccc3)cc2)cs1
HMDB0254759,O=C(O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12
HMDB0254768,CCC(=O)c1ccc(F)c(C2CC2NC(=O)Nc2ccc(C#N)cn2)c1O
HMDB0254773,Cn1ncnc1COc1nn2c(-c3c(F)cccc3F)nnc2cc1C1CCC1
HMDB0254780,COc1ccc(C(CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1
HMDB0254781,O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O
HMDB0254794,COc1ccc(CC2OC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1
HMDB0254796,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
HMDB0254797,Cn1c(=O)c2c(ncn2CC(O)COC(=O)COc2ccc(Cl)cc2)n(C)c1=O
HMDB0254802,COc1cccc2c(NCc3ccccc3)nc(-n3c(N)nc4ccccc43)nc12
HMDB0254804,Cc1ncc(CCC[NH+](C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1NC(=S)C2
HMDB0254808,CC(=NNC(=O)c1ccncc1)c1cc2ccccc2oc1=O
HMDB0254811,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1
HMDB0254816,COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C
HMDB0254818,CCOCOCC(CC(C)C(=O)NO)NC(=O)c1ccc(Oc2ccccc2)cc1
HMDB0254820,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1
HMDB0254822,COc1cc(C(=O)Nc2ccccc2CCC2CCCC[NH+]2C)ccc1O
HMDB0254836,COC(=O)c1c2c(c3ccccc3c1O)OC(C)(C)C=C2
HMDB0254840,CC=CC1=CC2=C(CO1)C(=O)C1(C)OC(=O)C(C(=O)CCCCC)C1C2
HMDB0254841,OC(CCC[NH+]1CCN(c2ccc(F)cc2)CC1)=NC1c2ccccc2CSc2ccccc21
HMDB0254847,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1
HMDB0254852,O=C(O)c1ccccc1C(=O)OC1CCCCC1
HMDB0254877,Cc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1
HMDB0254879,Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1
HMDB0254887,O=C(OCC[NH+]1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
HMDB0254894,Oc1ccc2ccc3ccccc3c2c1O
HMDB0254899,CCOc1cc(N)c(Cl)cc1C(=O)NCC1C[NH+](Cc2ccc(F)cc2)CCO1
HMDB0254901,CC1(C)CNc2cc(N=C(O)c3cccnc3NCc3ccncc3)ccc21
HMDB0254907,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1
HMDB0254915,Cc1cccc(C#Cc2ccccc2)n1
HMDB0254931,Cc1ccnc(N(C(=O)c2ccco2)C2CC[NH+](CCc3ccccc3)CC2)c1
HMDB0254976,COc1cccc(C(=O)CC[NH2+]C(C)C(O)c2ccccc2)c1
HMDB0254982,[NH3+]CCNc1cccc2ccccc12
HMDB0254997,COc1ccc2[nH]cc(CCNc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c2c1
HMDB0255002,N#CC(C#N)C(=O)C(C#N)(C#N)C(=O)N=Cc1ccc(O)c(O)c1CCCc1ccccc1
HMDB0255005,O=C(C=Cc1ccc(O)c(O)c1)Nc1ccc(O)cc1C(=O)O
HMDB0255009,CC(=O)N(O)Cc1ccc(OCc2ccccc2)cc1
HMDB0255015,[NH3+]CCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
HMDB0255017,[NH3+]CCCCCCNS(=O)(=O)c1cccc2ccccc12
HMDB0255019,CC(=O)NC1c2ccccc2-c2ccccc21
HMDB0255028,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)C(=O)CCl)cc1
HMDB0255030,CC(C)(CNC(=O)c1nn(CC2CCCCC2)c2ccccc12)CC(N)=O
HMDB0255031,O=C(C=Cc1ccccc1)NCCc1c[nH]c[nH+]1
HMDB0255052,CC(O)=NC(Cc1c[nH]c2ccccc12)C(=O)O
HMDB0255056,CC(=O)NC(Cc1ccccc1)C(=O)O
HMDB0255076,CC(=O)N(c1ncccn1)S(=O)(=O)c1ccc(N)cc1
HMDB0255077,CC(=O)NCCc1c[nH]c2ccccc12
HMDB0255086,O=C(NC(Cc1ccccc1)C(=O)O)c1ccccc1
HMDB0255088,O=C(NC(Cc1ccc(O)cc1)C(=O)O)c1ccccc1
HMDB0255089,c1ccc(CC[NH2+]Cc2ccccc2)cc1
HMDB0255110,COc1ccc(C(=O)Nc2ccccc2CCC2CCCC[NH2+]2)cc1
HMDB0255114,CC[NH2+]CCN=C(O)c1c(C)[nH]c(C=C2C(O)=Nc3ccc(F)cc32)c1C
HMDB0255115,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CC[NH2+]CC4)ccc3OCC)nn12
HMDB0255117,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(N)=O)c(F)c1
HMDB0255118,CN=C(O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
HMDB0255119,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[NH2+]C)c(O)ccc3nc2-1
HMDB0255133,CCN(CC(O)CS(=O)(=O)[O-])c1cccc(C)c1
HMDB0255150,Cn1c(NO)nc2ncc(-c3ccccc3)cc21
HMDB0255151,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2
HMDB0255152,O=C(O)C(Cc1c[nH]c2ccccc12)NO
HMDB0255154,ONCCc1c[nH]c2ccccc12
HMDB0255156,Cc1cccc(C)c1OCC(C)NOC1OC(C(=O)O)C(O)C(O)C1O
HMDB0255157,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2O
HMDB0255160,[N-]=[N+]=Nc1ccc(C(=O)ON2C(=O)CCC2=O)cc1
HMDB0255172,CNC(=O)c1cc2c(cn1)[nH]c1ccccc12
HMDB0255195,CCC[NH+]1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3
HMDB0255204,O=NN(c1ccccc1)c1ccccc1
HMDB0255223,c1ccc(Nc2cccc3ccccc23)cc1
HMDB0255225,O=C(O)c1ccccc1Nc1ccccc1
HMDB0255231,O=C1c2ccccc2C(=O)N1c1ccccc1
HMDB0255275,c1ccc(NCNc2ccccc2)cc1
HMDB0255280,CC(=O)N(c1cc(C)on1)S(=O)(=O)c1ccc(N)cc1
HMDB0255283,CC(O)=Nc1ccc(S(=O)(=O)Nc2onc(C)c2C)cc1
HMDB0255301,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O
HMDB0255418,O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2
HMDB0255420,CC1=NN(CCOc2ccc3ccccc3c2)C(=O)C1
HMDB0255422,O=C(Cn1ccnc1)c1ccc2ccccc2c1
HMDB0255423,OC(Cn1ccnc1)c1ccc2ccccc2c1
HMDB0255425,CC[NH+](CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
HMDB0255426,NC(=O)N=Nc1ccc2ccccc2c1O
HMDB0255427,COc1ccccc1N1CC[NH+](CC(O)COc2cccc3ccccc23)CC1
HMDB0255441,O=C(O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1
HMDB0255442,COc1ccccc1N1CC[NH+](CCCCN2C(=O)c3ccccc3C2=O)CC1
HMDB0255444,c1ccc2c3c(ccc2c1)O3
HMDB0255446,O=S(=O)([O-])c1ccc2ccccc2c1
HMDB0255449,Nc1ccc(S(=O)(=O)[O-])c2ccccc12
HMDB0255452,O=C(O)C(O)COc1cccc2ccccc12
HMDB0255454,[NH3+]CC([NH3+])c1cccc2ccccc12
HMDB0255456,COc1ccc2cc(C(C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1
HMDB0255463,N#Cc1ccc(C(=O)c2ccc(SC3SCC(O)C(O)C3O)cc2)cc1
HMDB0255471,COC(Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O
HMDB0255484,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1
HMDB0255492,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CCCC1C(=O)OCCCO[N+](=O)[O-]
HMDB0255496,O=C(Cc1ccccc1)c1cc(O)c(O)c([N+](=O)[O-])c1
HMDB0255500,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S
HMDB0255501,O=S1(=O)CC[NH+](Cc2cc(NC3CCOCC3)c3[nH]c(-c4ccccc4)cc3c2)CC1
HMDB0255509,CC(C)[NH+]1CC[NH+](Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1
HMDB0255518,CC(C)=CCc1cc(-c2coc3cc(O)ccc3c2=O)ccc1O
HMDB0255536,[NH3+]Cc1c[nH]c(=S)n1C1CCc2c(F)cc(F)cc2C1
HMDB0255551,O=C1NC(=O)C(Cc2ccc3cc(OCc4ccccc4F)ccc3c2)S1
HMDB0255576,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
HMDB0255590,OC(=NCCc1c[nH]c2ccccc12)c1cccnc1
HMDB0255592,Cc1c([O-])c([N+](=O)[O-])cc2cc(C(=O)Nc3ccc([OH2+])c(C(=O)O)c3)c(=O)oc12
HMDB0255594,CC(C)c1[nH]c2ccccc2c1C(=O)c1cccnc1
HMDB0255607,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1
HMDB0255621,COCC(Cc1ccc(OC)c(OC)c1)C(COC)Cc1cc(OC)c2c(c1)OCO2
HMDB0255623,CN(C(=O)Cc1cccc([N+](=O)[O-])c1)C1c2ccccc2CC1[NH+]1CCCC1
HMDB0255633,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1
HMDB0255639,CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+](=O)[O-])c1
HMDB0255640,O=C1c2ccccc2-c2c([N+](=O)[O-])ccc3cccc1c23
HMDB0255647,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCCO[N+](=O)[O-]
HMDB0255648,CC(C(=O)OCCCCO[N+](=O)[O-])c1ccc(-c2ccccc2)c(F)c1
HMDB0255657,Nc1nc(N)c2cc(N(Cc3ccc(Cl)c(Cl)c3)N=O)ccc2n1
HMDB0255666,O=C(O)C(Cc1c[nH]c2ccccc12)N[N+](=O)[O-]
HMDB0255675,CC(=O)Oc1ccccc1C(=O)Oc1ccc(CO[N+](=O)[O-])cc1
HMDB0255678,Cc1ccc(Cn2c(NC3CC[NH2+]CC3)nc3cccnc32)o1
HMDB0255702,C[NH+]1Cc2c(N)cccc2C(c2ccccc2)C1
HMDB0255714,CCOC(=O)CNC(=O)C1CCCN1C(=O)Cc1ccccc1
HMDB0255722,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12
HMDB0255723,CC(Cc1ccccc1)[NH2+]Cc1ccccc1
HMDB0255751,O=C(OC1CC2[NH2+]C(C1)C1OC21)C(CO)c1ccccc1
HMDB0255766,O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1
HMDB0255769,CC(Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1
HMDB0255770,CC(C)c1ccc(C(=O)NCCOc2ccc(C(=O)O)cc2)cc1
HMDB0255772,Cc1ccc(-c2nc(CCCCC3COC(C)(C(=O)O)OC3)c(C)o2)cc1
HMDB0255773,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1
HMDB0255775,O=Nc1c(O)[nH]c2c(Cl)c(Cl)ccc12
HMDB0255777,CC[NH+](CC)CCCC(C)Nc1nc(C)cc(Nc2ccc3nc(C)cc(N)c3c2)n1
HMDB0255785,CC1OC(C2CC(=O)OC2=O)CC2C(=O)OC(=O)C12
HMDB0255797,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
HMDB0255799,CC(C)(C)C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
HMDB0255806,CC(Nc1ccc(Cl)cc1)c1ccncc1
HMDB0255824,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(C[NH+]2CCC2)C1
HMDB0255826,CC(CCc1ccccc1)[NH2+]C(C)C(O)c1ccc(O)cc1
HMDB0255832,O=C(Cl)C1C=C(F)C(F)=C(F)C1(F)C(=O)OCc1c(F)c(F)c(F)c(F)c1F
HMDB0255835,Cc1ncc(CO)c(C=NNC(=O)c2ccccc2Cl)c1O
HMDB0255848,C[NH+]1CCCCC1CCc1ccccc1NC(=O)c1ccc(O)cc1
HMDB0255851,C[NH+](C)CC1CCCCC1(O)c1cccc(O)c1
HMDB0255874,O=C(O)C(c1ccc(Cl)cc1)c1ccccc1Cl
HMDB0255877,Nc1nc2c(c(OCc3ccccc3)n1)[NH2+]C(=O)N2
HMDB0255878,N=c1nc(OCc2ccccc2)c2[nH+]c[nH]c2[nH]1
HMDB0255880,COc1cccc2c1CC1CC(C(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)C[NH+](C)C1C2
HMDB0255884,COCC(=O)N(c1ccccc1F)C1CC[NH+](CCc2ccccc2)CC1
HMDB0255921,CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1
HMDB0255942,CC=C(C=O)C(CC=O)CC(=O)OCCc1ccc(O)cc1
HMDB0255957,COc1ccc(CC(C)(C)[NH2+]CC(O)c2cc(O)cc3c2OCC(=O)N3)cc1
HMDB0255963,O=C(NC1CCSC2CCCC(C(=O)O)N2C1=O)C(S)Cc1ccccc1
HMDB0255967,O=C(CCc1nc(-c2ccccc2)c(-c2ccccc2)o1)OC1OC(C(=O)O)C(O)C(O)C1O
HMDB0255980,CN(C(=O)C[NH+](CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
HMDB0255981,C[NH+](C)CCC=C1c2ccccc2OCc2c1oc1ccccc21
HMDB0255985,O=C(c1ccccc1)c1cc2c(cc1O)C(C(=O)O)CC2
HMDB0256019,COc1cc2[nH]c(C)c(CC[NH+]3CCN(c4ccccc4)CC3)c2cc1OC
HMDB0256020,CC(C)(O)C(O)COc1c2ccoc2cc2oc(=O)ccc12
HMDB0256027,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CCC4[NH2+]CCO)no2)cc1C#N
HMDB0256037,CCC(=O)N(c1ccc(F)cc1)C1CC[NH+](CCc2ccccc2)CC1
HMDB0256042,O=C(O)Cc1sc(-c2ccc(O)cc2)nc1-c1ccc(Cl)cc1
HMDB0256069,C=CCc1cccc(C=NNC(=O)C[NH+]2CC[NH+](Cc3ccccc3)CC2)c1O
HMDB0256072,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1
HMDB0256084,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CC[NH2+]CC4)cn3)nc2n(C2CCCC2)c1=O
HMDB0256093,COc1ccc(COc2cc3oc(=O)c4cc(C(C)O)ccc4c3cc2OC)cc1
HMDB0256094,Cc1cc(NC(=O)NCC[NH+]2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1
HMDB0256127,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1
HMDB0256143,CCC(NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
HMDB0256144,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
HMDB0256152,CC(C)CC([NH3+])CSSCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
HMDB0256171,C[NH+](C)Cc1c(C(=O)NCCOc2ccc(C(=O)NO)cc2)oc2ccccc12
HMDB0256175,c1ccc2c(c1)SCc1c-2[nH]c2ccccc12
HMDB0256186,COc1ccc(-c2nc(CNC(=O)c3ncccc3C)co2)cc1OC1CCCC1
HMDB0256187,CC(=O)NNC(=O)N1Cc2cc(Cl)ccc2Oc2ccccc21
HMDB0256189,[NH3+]CCOP(=O)(O)OCCNC(=O)COc1ccc(Oc2ccc(Cl)cc2)cc1
HMDB0256208,Nc1nc(=O)c2[nH]cc(Cc3cccnc3)c2[nH]1
HMDB0256212,CC(C(=O)O)c1ccc(C=C2CCCCC2=O)cc1
HMDB0256229,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
HMDB0256233,CC1(C)SC2C(NC(=O)Cc3ccc(O)cc3)C(=O)N2C1C(=O)O
HMDB0256234,CC(=O)C(NC(=O)Cc1ccccc1)C1[NH2+]C(C(=O)O)C(C)(C)S1
HMDB0256235,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)NC(CCCC[NH3+])C(=O)O
HMDB0256237,CC1(C)SC(CNC(=O)Cc2ccccc2)[NH2+]C1C(=O)O
HMDB0256242,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
HMDB0256259,O=S(=O)(Cl)c1c(F)c(F)c(F)c(F)c1F
HMDB0256261,CC(=O)OC(=O)c1c(F)c(F)c(F)c(F)c1F
HMDB0256292,CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1
HMDB0256347,O=C1C2CCCCC2C(=O)N1CCCC[NH+]1CCN(c2nsc3ccccc23)CC1
HMDB0256357,CC(=O)OC1OC(C2=CC(=O)OC2O)CC2C1CCC1C2(C)CCC2C(C)(C)CCCC21C
HMDB0256358,NS(=O)(=O)OCC1CC(n2ccc3c(NC4CCc5ccccc54)ncnc32)CC1O
HMDB0256360,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
HMDB0256363,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1
HMDB0256368,N#Cc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(N)n3)cc2)cc1
HMDB0256386,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12
HMDB0256390,c1ccc2c(c1)ccc1ccccc12
HMDB0256391,O=C1C(=O)c2ccccc2-c2ccccc21
HMDB0256392,c1ccc2c(c1)cnc1ccccc12
HMDB0256401,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
HMDB0256416,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1
HMDB0256429,O=C1C=CC(=O)C(c2ccccc2)=C1
HMDB0256447,O=P1(Oc2ccccc2)OCc2ccccc2O1
HMDB0256450,COc1cc(C2OCC3C(c4ccc(OC)c(OC)c4)OCC23)ccc1O
HMDB0256503,O=C1CCC(N2Cc3ccccc3C2=O)C(=O)N1
HMDB0256507,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
HMDB0256521,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1
HMDB0256527,CCCC[NH+]1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1
HMDB0256532,O=C1c2ccccc2OC=C(Cl)N1CCCC[NH+]1CC=C(c2ccccn2)CC1
HMDB0256535,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1
HMDB0256542,Cc1c(C)c2ccc(OCCC[NH+]3CC[NH+](Cc4ccc(Cl)cc4)CC3)cc2oc1=O
HMDB0256551,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CC[NH+](C)CC2)cc1
HMDB0256560,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O
HMDB0256570,NC(=O)C1([NH+]2CCCCC2)CC[NH+](CCCC(=O)c2ccc(F)cc2)CC1
HMDB0256592,Cc1nc2ccccn2c(=O)c1CC[NH+]1CCC(C(=O)c2ccc(F)cc2)CC1
HMDB0256601,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
HMDB0256602,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C
HMDB0256603,CCCCCC(O)C=CC1c2cc(CCCCC(=O)O)n(-c3ccccc3)c2CC1O
HMDB0256604,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
HMDB0256606,O=C(O)CCCCCc1cccc2cncn12
HMDB0256608,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1
HMDB0256609,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
HMDB0256615,COc1ccc(C([O-])=Nc2c[n+](N3C(C)CCCC3C)no2)cc1
HMDB0256617,O=C1NC(=S)SC1=Cc1cc(O)c([N+](=O)[O-])cc1Cc1ccccc1
HMDB0256624,C[NH+](C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
HMDB0256626,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1
HMDB0256631,CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NC[NH+]1CCOCC1
HMDB0256646,CC1=CC(=O)c2c(O)cccc2C1=O
HMDB0256655,Cc1cn(C2CC(O)C(COP(=O)(O)Oc3ccc([N+](=O)[O-])cc3)O2)c(=O)[nH]c1=O
HMDB0256656,CNC(=O)c1ccc2c(c1)CCOC2CC[NH+]1CCN(c2ccc(C(N)=O)cc2)CC1
HMDB0256694,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O
HMDB0256706,C1=Cc2nc1ccc1ccc([nH]1)c1ccc(ccc3nc2C=C3)[nH]1
HMDB0256723,Nc1ncnc2c1ncn2CCOCP1(=O)OCCC(c2cccc(Cl)c2)O1
HMDB0256734,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
HMDB0256770,OC(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1
HMDB0256774,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1C(=O)NO
HMDB0256779,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O
HMDB0256806,CC(C)[NH2+]CC(O)c1ccc2ccccc2c1
HMDB0256834,CC(C)[NH2+]CC(COc1cccc2ccccc12)OC1OC(C(=O)O)C(O)C(O)C1O
HMDB0256900,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1
HMDB0256905,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1C(O)C(F)(F)C2
HMDB0256914,Nc1nc(O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2n1
HMDB0256925,c1cnc2ccc(Nc3nc(NC4CC4)c4[nH]c[nH+]c4n3)cc2c1
HMDB0256926,COc1ccc(CC([NH3+])C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1
HMDB0256928,O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21
HMDB0256929,O=c1c(O)cccc2cc(O)c(O)c(O)c12
HMDB0256930,CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
HMDB0256944,COC=C(C(=O)OC)c1ccccc1COc1cc(-c2ccc(Cl)cc2)nn1C
HMDB0256983,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1
HMDB0256991,NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1CCC(=O)N1
HMDB0256992,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O
HMDB0257005,c1cnnc2c(c1)ccc1nccc12
HMDB0257007,c1cnc2c(c1)ccc1[nH]ccc12
HMDB0257008,CC(C)=CCCC(C)=CCc1c[nH]c(C(=O)O)c1
HMDB0257012,O=C(Cc1ccccc1)N(c1ccc(Cl)cc1)C1CC[NH2+]CC1
HMDB0257026,CN1c2ccc(OC(=O)N3CCc4ccccc4C3)cc2C2(C)CC[NH+](C)C12
HMDB0257029,CC(C)(C)c1cc(C(O)CCC2CC[NH2+]CC2)c2ccccc2n1
HMDB0257032,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21
HMDB0257041,C=CC1C[N+]2([O-])CCC1CC2C(O)c1ccnc2ccc(OC)cc12
HMDB0257042,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21
HMDB0257044,Cc1c(C(=O)C=Cc2ccccc2)[n+](=O)c2ccccc2n1[O-]
HMDB0257045,NC(=O)c1cnc2ccccc2c1
HMDB0257046,O=C(O)c1cnc2ccccc2c1
HMDB0257055,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1
HMDB0257062,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
HMDB0257085,[NH3+]C(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
HMDB0257086,CC([NH2+]C(CCC(=O)Nc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
HMDB0257096,O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1
HMDB0257097,CC(Cc1c[nH]c2c(OCC(=O)O)cccc12)[NH2+]CC(O)c1cccc(Cl)c1
HMDB0257099,CC([NH2+]Cc1ccc(OCc2ccccc2F)cc1)C(N)=O
HMDB0257105,Cn1cc(C(=O)C2CCc3[nH+]c[nH]c3C2)c2ccccc21
HMDB0257114,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1ccc(F)cc1F
HMDB0257115,CC(=O)Oc1c(C)c(C)c2c(c1C)CC(CC(=O)O)O2
HMDB0257127,O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1
HMDB0257130,Cc1cccc(C)c1NC(=O)NCCC[NH2+]C(C)C
